"Sample Date","Sample Time","Sensor Name","Sample Value"
"9/24/2012","1:26:59 PM","ISO AIR Temp 1",22.540
"9/24/2012","1:26:59 PM","ISO AIR RH 1",25.606
"9/24/2012","1:27:21 PM","ISO AIR RH 2",22.938
"9/24/2012","1:27:21 PM","ISO AIR Temp 2",24.155
"9/24/2012","1:27:21 PM","ISOAIR + 2",3.000
"9/24/2012","1:27:59 PM","ISO AIR Temp 1",22.551
"9/24/2012","1:27:59 PM","ISO AIR RH 1",25.688
"9/24/2012","1:28:21 PM","ISO AIR RH 2",23.281
"9/24/2012","1:28:21 PM","ISO AIR Temp 2",24.058
"9/24/2012","1:28:21 PM","ISOAIR + 2",20.000
"9/24/2012","1:28:59 PM","ISO AIR Temp 1",22.446
"9/24/2012","1:28:59 PM","ISO AIR RH 1",25.731
"9/24/2012","1:29:21 PM","ISO AIR RH 2",23.275
"9/24/2012","1:29:21 PM","ISO AIR Temp 2",24.086
"9/24/2012","1:29:21 PM","ISOAIR + 2",12.000
"9/24/2012","1:29:59 PM","ISO AIR Temp 1",22.596
"9/24/2012","1:29:59 PM","ISO AIR RH 1",25.706
"9/24/2012","1:30:21 PM","ISO AIR RH 2",23.138
"9/24/2012","1:30:21 PM","ISO AIR Temp 2",23.985
"9/24/2012","1:30:21 PM","ISOAIR + 2",7.000
"9/24/2012","1:30:59 PM","ISO AIR Temp 1",22.510
"9/24/2012","1:30:59 PM","ISO AIR RH 1",25.794
"9/24/2012","1:31:21 PM","ISO AIR RH 2",23.175
"9/24/2012","1:31:21 PM","ISO AIR Temp 2",23.958
"9/24/2012","1:31:21 PM","ISOAIR + 2",7.000
"9/24/2012","1:31:59 PM","ISO AIR Temp 1",22.600
"9/24/2012","1:31:59 PM","ISO AIR RH 1",25.575
"9/24/2012","1:32:21 PM","ISO AIR RH 2",23.025
"9/24/2012","1:32:21 PM","ISO AIR Temp 2",24.044
"9/24/2012","1:32:21 PM","ISOAIR + 2",4.000
"9/24/2012","1:32:59 PM","ISO AIR Temp 1",22.491
"9/24/2012","1:32:59 PM","ISO AIR RH 1",25.606
"9/24/2012","1:33:21 PM","ISO AIR RH 2",23.119
"9/24/2012","1:33:21 PM","ISO AIR Temp 2",24.079
"9/24/2012","1:33:21 PM","ISOAIR + 2",4.000
"9/24/2012","1:33:59 PM","ISO AIR Temp 1",22.499
"9/24/2012","1:33:59 PM","ISO AIR RH 1",25.569
"9/24/2012","1:34:21 PM","ISO AIR RH 2",23.006
"9/24/2012","1:34:21 PM","ISO AIR Temp 2",24.051
"9/24/2012","1:34:21 PM","ISOAIR + 2",0.000
"9/24/2012","1:34:59 PM","ISO AIR Temp 1",22.581
"9/24/2012","1:34:59 PM","ISO AIR RH 1",25.487
"9/24/2012","1:35:21 PM","ISO AIR RH 2",23.025
"9/24/2012","1:35:21 PM","ISO AIR Temp 2",24.162
"9/24/2012","1:35:21 PM","ISOAIR + 2",5.000
"9/24/2012","1:35:59 PM","ISO AIR Temp 1",22.559
"9/24/2012","1:35:59 PM","ISO AIR RH 1",25.500
"9/24/2012","1:36:21 PM","ISO AIR RH 2",22.962
"9/24/2012","1:36:21 PM","ISO AIR Temp 2",24.117
"9/24/2012","1:36:21 PM","ISOAIR + 2",4.000
"9/24/2012","1:36:59 PM","ISO AIR Temp 1",22.521
"9/24/2012","1:36:59 PM","ISO AIR RH 1",25.531
"9/24/2012","1:37:21 PM","ISO AIR RH 2",22.925
"9/24/2012","1:37:21 PM","ISO AIR Temp 2",24.124
"9/24/2012","1:37:21 PM","ISOAIR + 2",4.000
"9/24/2012","1:37:59 PM","ISO AIR Temp 1",22.551
"9/24/2012","1:37:59 PM","ISO AIR RH 1",25.581
"9/24/2012","1:38:21 PM","ISO AIR RH 2",22.869
"9/24/2012","1:38:21 PM","ISO AIR Temp 2",24.121
"9/24/2012","1:38:21 PM","ISOAIR + 2",2.000
"9/24/2012","1:38:59 PM","ISO AIR Temp 1",22.499
"9/24/2012","1:38:59 PM","ISO AIR RH 1",25.681
"9/24/2012","1:39:21 PM","ISO AIR RH 2",23.075
"9/24/2012","1:39:21 PM","ISO AIR Temp 2",24.194
"9/24/2012","1:39:21 PM","ISOAIR + 2",1.000
"9/24/2012","1:39:59 PM","ISO AIR Temp 1",22.499
"9/24/2012","1:39:59 PM","ISO AIR RH 1",25.656
"9/24/2012","1:40:21 PM","ISO AIR RH 2",22.831
"9/24/2012","1:40:21 PM","ISO AIR Temp 2",24.103
"9/24/2012","1:40:21 PM","ISOAIR + 2",2.000
"9/24/2012","1:40:59 PM","ISO AIR Temp 1",22.517
"9/24/2012","1:40:59 PM","ISO AIR RH 1",25.619
"9/24/2012","1:41:21 PM","ISO AIR RH 2",23.044
"9/24/2012","1:41:21 PM","ISO AIR Temp 2",24.069
"9/24/2012","1:41:21 PM","ISOAIR + 2",5.000
"9/24/2012","1:41:59 PM","ISO AIR Temp 1",22.608
"9/24/2012","1:41:59 PM","ISO AIR RH 1",25.550
"9/24/2012","1:42:21 PM","ISO AIR RH 2",22.987
"9/24/2012","1:42:21 PM","ISO AIR Temp 2",24.069
"9/24/2012","1:42:21 PM","ISOAIR + 2",3.000
"9/24/2012","1:42:59 PM","ISO AIR Temp 1",22.563
"9/24/2012","1:42:59 PM","ISO AIR RH 1",25.619
"9/24/2012","1:43:21 PM","ISO AIR RH 2",23.050
"9/24/2012","1:43:21 PM","ISO AIR Temp 2",24.024
"9/24/2012","1:43:21 PM","ISOAIR + 2",4.000
"9/24/2012","1:43:59 PM","ISO AIR Temp 1",22.619
"9/24/2012","1:43:59 PM","ISO AIR RH 1",25.550
"9/24/2012","1:44:21 PM","ISO AIR RH 2",23.131
"9/24/2012","1:44:21 PM","ISO AIR Temp 2",23.923
"9/24/2012","1:44:21 PM","ISOAIR + 2",5.000
"9/24/2012","1:44:59 PM","ISO AIR Temp 1",22.544
"9/24/2012","1:44:59 PM","ISO AIR RH 1",25.538
"9/24/2012","1:45:21 PM","ISO AIR RH 2",23.212
"9/24/2012","1:45:21 PM","ISO AIR Temp 2",23.895
"9/24/2012","1:45:21 PM","ISOAIR + 2",4.000
"9/24/2012","1:45:59 PM","ISO AIR Temp 1",22.548
"9/24/2012","1:45:59 PM","ISO AIR RH 1",25.494
"9/24/2012","1:46:21 PM","ISO AIR RH 2",23.144
"9/24/2012","1:46:21 PM","ISO AIR Temp 2",24.096
"9/24/2012","1:46:21 PM","ISOAIR + 2",3.000
"9/24/2012","1:46:59 PM","ISO AIR Temp 1",22.608
"9/24/2012","1:46:59 PM","ISO AIR RH 1",25.563
"9/24/2012","1:47:21 PM","ISO AIR RH 2",22.825
"9/24/2012","1:47:21 PM","ISO AIR Temp 2",24.024
"9/24/2012","1:47:21 PM","ISOAIR + 2",10.000
"9/24/2012","1:47:59 PM","ISO AIR Temp 1",22.551
"9/24/2012","1:47:59 PM","ISO AIR RH 1",25.663
"9/24/2012","1:48:21 PM","ISO AIR RH 2",22.931
"9/24/2012","1:48:21 PM","ISO AIR Temp 2",24.030
"9/24/2012","1:48:21 PM","ISOAIR + 2",1.000
"9/24/2012","1:48:59 PM","ISO AIR Temp 1",22.615
"9/24/2012","1:48:59 PM","ISO AIR RH 1",25.531
"9/24/2012","1:49:21 PM","ISO AIR RH 2",22.944
"9/24/2012","1:49:21 PM","ISO AIR Temp 2",24.051
"9/24/2012","1:49:21 PM","ISOAIR + 2",3.000
"9/24/2012","1:49:59 PM","ISO AIR Temp 1",22.563
"9/24/2012","1:49:59 PM","ISO AIR RH 1",25.663
"9/24/2012","1:50:21 PM","ISO AIR RH 2",22.950
"9/24/2012","1:50:21 PM","ISO AIR Temp 2",23.968
"9/24/2012","1:50:21 PM","ISOAIR + 2",4.000
"9/24/2012","1:50:59 PM","ISO AIR Temp 1",22.540
"9/24/2012","1:50:59 PM","ISO AIR RH 1",25.700
"9/24/2012","1:51:21 PM","ISO AIR RH 2",22.931
"9/24/2012","1:51:21 PM","ISO AIR Temp 2",23.982
"9/24/2012","1:51:21 PM","ISOAIR + 2",4.000
"9/24/2012","1:51:59 PM","ISO AIR Temp 1",22.491
"9/24/2012","1:51:59 PM","ISO AIR RH 1",25.725
"9/24/2012","1:52:21 PM","ISO AIR RH 2",23.038
"9/24/2012","1:52:21 PM","ISO AIR Temp 2",24.013
"9/24/2012","1:52:21 PM","ISOAIR + 2",5.000
"9/24/2012","1:52:59 PM","ISO AIR Temp 1",22.465
"9/24/2012","1:52:59 PM","ISO AIR RH 1",25.669
"9/24/2012","1:53:21 PM","ISO AIR RH 2",22.706
"9/24/2012","1:53:21 PM","ISO AIR Temp 2",24.107
"9/24/2012","1:53:21 PM","ISOAIR + 2",4.000
"9/24/2012","1:53:59 PM","ISO AIR Temp 1",22.577
"9/24/2012","1:53:59 PM","ISO AIR RH 1",25.800
"9/24/2012","1:54:21 PM","ISO AIR RH 2",22.519
"9/24/2012","1:54:21 PM","ISO AIR Temp 2",24.114
"9/24/2012","1:54:21 PM","ISOAIR + 2",2.000
"9/24/2012","1:54:59 PM","ISO AIR Temp 1",22.604
"9/24/2012","1:54:59 PM","ISO AIR RH 1",25.731
"9/24/2012","1:55:21 PM","ISO AIR RH 2",22.894
"9/24/2012","1:55:21 PM","ISO AIR Temp 2",24.176
"9/24/2012","1:55:21 PM","ISOAIR + 2",3.000
"9/24/2012","1:55:59 PM","ISO AIR Temp 1",22.529
"9/24/2012","1:55:59 PM","ISO AIR RH 1",25.881
"9/24/2012","1:56:21 PM","ISO AIR RH 2",23.081
"9/24/2012","1:56:21 PM","ISO AIR Temp 2",24.048
"9/24/2012","1:56:21 PM","ISOAIR + 2",5.000
"9/24/2012","1:56:59 PM","ISO AIR Temp 1",22.503
"9/24/2012","1:56:59 PM","ISO AIR RH 1",25.938
"9/24/2012","1:57:21 PM","ISO AIR RH 2",23.087
"9/24/2012","1:57:21 PM","ISO AIR Temp 2",24.030
"9/24/2012","1:57:21 PM","ISOAIR + 2",6.000
"9/24/2012","1:57:59 PM","ISO AIR Temp 1",22.555
"9/24/2012","1:57:59 PM","ISO AIR RH 1",25.881
"9/24/2012","1:58:21 PM","ISO AIR RH 2",23.069
"9/24/2012","1:58:21 PM","ISO AIR Temp 2",23.992
"9/24/2012","1:58:21 PM","ISOAIR + 2",0.000
"9/24/2012","1:58:59 PM","ISO AIR Temp 1",22.585
"9/24/2012","1:58:59 PM","ISO AIR RH 1",25.931
"9/24/2012","1:59:21 PM","ISO AIR RH 2",22.987
"9/24/2012","1:59:21 PM","ISO AIR Temp 2",24.003
"9/24/2012","1:59:21 PM","ISOAIR + 2",4.000
"9/24/2012","1:59:59 PM","ISO AIR Temp 1",22.698
"9/24/2012","1:59:59 PM","ISO AIR RH 1",25.938
"9/24/2012","2:00:21 PM","ISO AIR RH 2",22.837
"9/24/2012","2:00:21 PM","ISO AIR Temp 2",24.148
"9/24/2012","2:00:21 PM","ISOAIR + 2",5.000
"9/24/2012","2:00:59 PM","ISO AIR Temp 1",22.585
"9/24/2012","2:00:59 PM","ISO AIR RH 1",26.106
"9/24/2012","2:01:21 PM","ISO AIR RH 2",22.981
"9/24/2012","2:01:21 PM","ISO AIR Temp 2",24.110
"9/24/2012","2:01:21 PM","ISOAIR + 2",3.000
"9/24/2012","2:01:59 PM","ISO AIR Temp 1",22.548
"9/24/2012","2:01:59 PM","ISO AIR RH 1",25.994
"9/24/2012","2:02:21 PM","ISO AIR RH 2",22.956
"9/24/2012","2:02:21 PM","ISO AIR Temp 2",24.284
"9/24/2012","2:02:21 PM","ISOAIR + 2",9.000
"9/24/2012","2:02:59 PM","ISO AIR Temp 1",22.608
"9/24/2012","2:02:59 PM","ISO AIR RH 1",25.981
"9/24/2012","2:03:21 PM","ISO AIR RH 2",23.200
"9/24/2012","2:03:21 PM","ISO AIR Temp 2",24.187
"9/24/2012","2:03:21 PM","ISOAIR + 2",11.000
"9/24/2012","2:03:59 PM","ISO AIR Temp 1",22.514
"9/24/2012","2:03:59 PM","ISO AIR RH 1",26.288
"9/24/2012","2:04:21 PM","ISO AIR RH 2",23.294
"9/24/2012","2:04:21 PM","ISO AIR Temp 2",24.183
"9/24/2012","2:04:21 PM","ISOAIR + 2",5.000
"9/24/2012","2:04:59 PM","ISO AIR Temp 1",22.679
"9/24/2012","2:04:59 PM","ISO AIR RH 1",26.063
"9/24/2012","2:05:21 PM","ISO AIR RH 2",23.131
"9/24/2012","2:05:21 PM","ISO AIR Temp 2",24.131
"9/24/2012","2:05:21 PM","ISOAIR + 2",5.000
"9/24/2012","2:05:59 PM","ISO AIR Temp 1",22.641
"9/24/2012","2:05:59 PM","ISO AIR RH 1",26.138
"9/24/2012","2:06:21 PM","ISO AIR RH 2",23.150
"9/24/2012","2:06:21 PM","ISO AIR Temp 2",24.020
"9/24/2012","2:06:21 PM","ISOAIR + 2",10.000
"9/24/2012","2:06:59 PM","ISO AIR Temp 1",22.626
"9/24/2012","2:06:59 PM","ISO AIR RH 1",26.100
"9/24/2012","2:07:21 PM","ISO AIR RH 2",23.156
"9/24/2012","2:07:21 PM","ISO AIR Temp 2",24.089
"9/24/2012","2:07:21 PM","ISOAIR + 2",3.000
"9/24/2012","2:07:59 PM","ISO AIR Temp 1",22.653
"9/24/2012","2:07:59 PM","ISO AIR RH 1",26.019
"9/24/2012","2:08:21 PM","ISO AIR RH 2",23.200
"9/24/2012","2:08:21 PM","ISO AIR Temp 2",24.110
"9/24/2012","2:08:21 PM","ISOAIR + 2",1.000
"9/24/2012","2:08:59 PM","ISO AIR Temp 1",22.630
"9/24/2012","2:08:59 PM","ISO AIR RH 1",26.106
"9/24/2012","2:09:21 PM","ISO AIR RH 2",23.069
"9/24/2012","2:09:21 PM","ISO AIR Temp 2",24.322
"9/24/2012","2:09:21 PM","ISOAIR + 2",4.000
"9/24/2012","2:09:59 PM","ISO AIR Temp 1",22.495
"9/24/2012","2:09:59 PM","ISO AIR RH 1",26.250
"9/24/2012","2:10:21 PM","ISO AIR RH 2",23.000
"9/24/2012","2:10:21 PM","ISO AIR Temp 2",24.263
"9/24/2012","2:10:21 PM","ISOAIR + 2",2.000
"9/24/2012","2:10:59 PM","ISO AIR Temp 1",22.585
"9/24/2012","2:10:59 PM","ISO AIR RH 1",26.038
"9/24/2012","2:11:21 PM","ISO AIR RH 2",23.100
"9/24/2012","2:11:21 PM","ISO AIR Temp 2",24.235
"9/24/2012","2:11:21 PM","ISOAIR + 2",5.000
"9/24/2012","2:11:59 PM","ISO AIR Temp 1",22.570
"9/24/2012","2:11:59 PM","ISO AIR RH 1",25.938
"9/24/2012","2:12:21 PM","ISO AIR RH 2",22.844
"9/24/2012","2:12:21 PM","ISO AIR Temp 2",24.429
"9/24/2012","2:12:21 PM","ISOAIR + 2",7.000
"9/24/2012","2:12:59 PM","ISO AIR Temp 1",22.600
"9/24/2012","2:12:59 PM","ISO AIR RH 1",25.994
"9/24/2012","2:13:21 PM","ISO AIR RH 2",23.075
"9/24/2012","2:13:21 PM","ISO AIR Temp 2",24.249
"9/24/2012","2:13:21 PM","ISOAIR + 2",3.000
"9/24/2012","2:13:59 PM","ISO AIR Temp 1",22.577
"9/24/2012","2:13:59 PM","ISO AIR RH 1",26.069
"9/24/2012","2:14:21 PM","ISO AIR RH 2",23.288
"9/24/2012","2:14:21 PM","ISO AIR Temp 2",24.159
"9/24/2012","2:14:21 PM","ISOAIR + 2",5.000
"9/24/2012","2:14:59 PM","ISO AIR Temp 1",22.503
"9/24/2012","2:14:59 PM","ISO AIR RH 1",25.994
"9/24/2012","2:15:21 PM","ISO AIR RH 2",23.344
"9/24/2012","2:15:21 PM","ISO AIR Temp 2",24.211
"9/24/2012","2:15:21 PM","ISOAIR + 2",6.000
"9/24/2012","2:15:59 PM","ISO AIR Temp 1",22.683
"9/24/2012","2:15:59 PM","ISO AIR RH 1",26.025
"9/24/2012","2:16:21 PM","ISO AIR RH 2",23.263
"9/24/2012","2:16:21 PM","ISO AIR Temp 2",24.131
"9/24/2012","2:16:21 PM","ISOAIR + 2",5.000
"9/24/2012","2:16:59 PM","ISO AIR Temp 1",22.630
"9/24/2012","2:16:59 PM","ISO AIR RH 1",26.056
"9/24/2012","2:17:21 PM","ISO AIR RH 2",23.200
"9/24/2012","2:17:21 PM","ISO AIR Temp 2",24.176
"9/24/2012","2:17:21 PM","ISOAIR + 2",1.000
"9/24/2012","2:17:59 PM","ISO AIR Temp 1",22.626
"9/24/2012","2:17:59 PM","ISO AIR RH 1",25.987
"9/24/2012","2:18:21 PM","ISO AIR RH 2",23.256
"9/24/2012","2:18:21 PM","ISO AIR Temp 2",24.145
"9/24/2012","2:18:21 PM","ISOAIR + 2",3.000
"9/24/2012","2:18:59 PM","ISO AIR Temp 1",22.686
"9/24/2012","2:18:59 PM","ISO AIR RH 1",25.862
"9/24/2012","2:19:21 PM","ISO AIR RH 2",23.413
"9/24/2012","2:19:21 PM","ISO AIR Temp 2",24.086
"9/24/2012","2:19:21 PM","ISOAIR + 2",7.000
"9/24/2012","2:19:59 PM","ISO AIR Temp 1",22.589
"9/24/2012","2:19:59 PM","ISO AIR RH 1",25.969
"9/24/2012","2:20:21 PM","ISO AIR RH 2",23.337
"9/24/2012","2:20:21 PM","ISO AIR Temp 2",24.086
"9/24/2012","2:20:21 PM","ISOAIR + 2",12.000
"9/24/2012","2:20:59 PM","ISO AIR Temp 1",22.593
"9/24/2012","2:20:59 PM","ISO AIR RH 1",25.994
"9/24/2012","2:21:21 PM","ISO AIR RH 2",23.106
"9/24/2012","2:21:21 PM","ISO AIR Temp 2",24.162
"9/24/2012","2:21:21 PM","ISOAIR + 2",3.000
"9/24/2012","2:21:59 PM","ISO AIR Temp 1",22.664
"9/24/2012","2:21:59 PM","ISO AIR RH 1",25.969
"9/24/2012","2:22:21 PM","ISO AIR RH 2",23.106
"9/24/2012","2:22:21 PM","ISO AIR Temp 2",24.287
"9/24/2012","2:22:21 PM","ISOAIR + 2",6.000
"9/24/2012","2:22:59 PM","ISO AIR Temp 1",22.593
"9/24/2012","2:22:59 PM","ISO AIR RH 1",25.894
"9/24/2012","2:23:21 PM","ISO AIR RH 2",23.100
"9/24/2012","2:23:21 PM","ISO AIR Temp 2",24.256
"9/24/2012","2:23:21 PM","ISOAIR + 2",5.000
"9/24/2012","2:23:59 PM","ISO AIR Temp 1",22.626
"9/24/2012","2:23:59 PM","ISO AIR RH 1",25.875
"9/24/2012","2:24:21 PM","ISO AIR RH 2",23.106
"9/24/2012","2:24:21 PM","ISO AIR Temp 2",24.194
"9/24/2012","2:24:21 PM","ISOAIR + 2",4.000
"9/24/2012","2:24:59 PM","ISO AIR Temp 1",22.653
"9/24/2012","2:24:59 PM","ISO AIR RH 1",25.819
"9/24/2012","2:25:21 PM","ISO AIR RH 2",23.119
"9/24/2012","2:25:21 PM","ISO AIR Temp 2",24.232
"9/24/2012","2:25:21 PM","ISOAIR + 2",5.000
"9/24/2012","2:25:59 PM","ISO AIR Temp 1",22.645
"9/24/2012","2:25:59 PM","ISO AIR RH 1",25.831
"9/24/2012","2:26:21 PM","ISO AIR RH 2",23.112
"9/24/2012","2:26:21 PM","ISO AIR Temp 2",24.148
"9/24/2012","2:26:21 PM","ISOAIR + 2",3.000
"9/24/2012","2:26:59 PM","ISO AIR Temp 1",22.630
"9/24/2012","2:26:59 PM","ISO AIR RH 1",25.950
"9/24/2012","2:27:21 PM","ISO AIR RH 2",23.119
"9/24/2012","2:27:21 PM","ISO AIR Temp 2",24.173
"9/24/2012","2:27:21 PM","ISOAIR + 2",8.000
"9/24/2012","2:27:59 PM","ISO AIR Temp 1",22.532
"9/24/2012","2:27:59 PM","ISO AIR RH 1",25.900
"9/24/2012","2:28:21 PM","ISO AIR RH 2",23.081
"9/24/2012","2:28:21 PM","ISO AIR Temp 2",24.082
"9/24/2012","2:28:21 PM","ISOAIR + 2",12.000
"9/24/2012","2:28:59 PM","ISO AIR Temp 1",22.735
"9/24/2012","2:28:59 PM","ISO AIR RH 1",25.763
"9/24/2012","2:29:21 PM","ISO AIR RH 2",23.269
"9/24/2012","2:29:21 PM","ISO AIR Temp 2",24.069
"9/24/2012","2:29:21 PM","ISOAIR + 2",6.000
"9/24/2012","2:29:59 PM","ISO AIR Temp 1",22.585
"9/24/2012","2:29:59 PM","ISO AIR RH 1",25.737
"9/24/2012","2:30:21 PM","ISO AIR RH 2",23.319
"9/24/2012","2:30:21 PM","ISO AIR Temp 2",24.017
"9/24/2012","2:30:21 PM","ISOAIR + 2",4.000
"9/24/2012","2:30:59 PM","ISO AIR Temp 1",22.660
"9/24/2012","2:30:59 PM","ISO AIR RH 1",25.763
"9/24/2012","2:31:21 PM","ISO AIR RH 2",23.294
"9/24/2012","2:31:21 PM","ISO AIR Temp 2",24.093
"9/24/2012","2:31:21 PM","ISOAIR + 2",6.000
"9/24/2012","2:31:59 PM","ISO AIR Temp 1",22.581
"9/24/2012","2:31:59 PM","ISO AIR RH 1",25.775
"9/24/2012","2:32:21 PM","ISO AIR RH 2",23.163
"9/24/2012","2:32:21 PM","ISO AIR Temp 2",24.232
"9/24/2012","2:32:21 PM","ISOAIR + 2",1.000
"9/24/2012","2:32:59 PM","ISO AIR Temp 1",22.667
"9/24/2012","2:32:59 PM","ISO AIR RH 1",25.694
"9/24/2012","2:33:21 PM","ISO AIR RH 2",22.944
"9/24/2012","2:33:21 PM","ISO AIR Temp 2",24.242
"9/24/2012","2:33:21 PM","ISOAIR + 2",2.000
"9/24/2012","2:33:59 PM","ISO AIR Temp 1",22.679
"9/24/2012","2:33:59 PM","ISO AIR RH 1",25.869
"9/24/2012","2:34:21 PM","ISO AIR RH 2",23.131
"9/24/2012","2:34:21 PM","ISO AIR Temp 2",24.301
"9/24/2012","2:34:21 PM","ISOAIR + 2",8.000
"9/24/2012","2:34:59 PM","ISO AIR Temp 1",22.589
"9/24/2012","2:34:59 PM","ISO AIR RH 1",25.744
"9/24/2012","2:35:21 PM","ISO AIR RH 2",23.244
"9/24/2012","2:35:21 PM","ISO AIR Temp 2",24.187
"9/24/2012","2:35:21 PM","ISOAIR + 2",5.000
"9/24/2012","2:35:59 PM","ISO AIR Temp 1",22.626
"9/24/2012","2:35:59 PM","ISO AIR RH 1",25.737
"9/24/2012","2:36:21 PM","ISO AIR RH 2",23.375
"9/24/2012","2:36:21 PM","ISO AIR Temp 2",24.200
"9/24/2012","2:36:21 PM","ISOAIR + 2",8.000
"9/24/2012","2:36:59 PM","ISO AIR Temp 1",22.772
"9/24/2012","2:36:59 PM","ISO AIR RH 1",25.719
"9/24/2012","2:37:21 PM","ISO AIR RH 2",23.131
"9/24/2012","2:37:21 PM","ISO AIR Temp 2",24.145
"9/24/2012","2:37:21 PM","ISOAIR + 2",6.000
"9/24/2012","2:37:59 PM","ISO AIR Temp 1",22.690
"9/24/2012","2:37:59 PM","ISO AIR RH 1",25.612
"9/24/2012","2:38:21 PM","ISO AIR RH 2",23.150
"9/24/2012","2:38:21 PM","ISO AIR Temp 2",24.086
"9/24/2012","2:38:21 PM","ISOAIR + 2",6.000
"9/24/2012","2:38:59 PM","ISO AIR Temp 1",22.656
"9/24/2012","2:38:59 PM","ISO AIR RH 1",25.712
"9/24/2012","2:39:21 PM","ISO AIR RH 2",23.163
"9/24/2012","2:39:21 PM","ISO AIR Temp 2",24.128
"9/24/2012","2:39:21 PM","ISOAIR + 2",2.000
"9/24/2012","2:39:59 PM","ISO AIR Temp 1",22.593
"9/24/2012","2:39:59 PM","ISO AIR RH 1",25.638
"9/24/2012","2:40:21 PM","ISO AIR RH 2",23.156
"9/24/2012","2:40:21 PM","ISO AIR Temp 2",24.141
"9/24/2012","2:40:21 PM","ISOAIR + 2",2.000
"9/24/2012","2:40:59 PM","ISO AIR Temp 1",22.630
"9/24/2012","2:40:59 PM","ISO AIR RH 1",25.781
"9/24/2012","2:41:21 PM","ISO AIR RH 2",23.150
"9/24/2012","2:41:21 PM","ISO AIR Temp 2",24.145
"9/24/2012","2:41:21 PM","ISOAIR + 2",5.000
"9/24/2012","2:41:59 PM","ISO AIR Temp 1",22.638
"9/24/2012","2:41:59 PM","ISO AIR RH 1",25.644
"9/24/2012","2:42:21 PM","ISO AIR RH 2",23.237
"9/24/2012","2:42:21 PM","ISO AIR Temp 2",24.141
"9/24/2012","2:42:21 PM","ISOAIR + 2",3.000
"9/24/2012","2:42:59 PM","ISO AIR Temp 1",22.701
"9/24/2012","2:42:59 PM","ISO AIR RH 1",25.694
"9/24/2012","2:43:21 PM","ISO AIR RH 2",23.100
"9/24/2012","2:43:21 PM","ISO AIR Temp 2",24.322
"9/24/2012","2:43:21 PM","ISOAIR + 2",4.000
"9/24/2012","2:43:59 PM","ISO AIR Temp 1",22.630
"9/24/2012","2:43:59 PM","ISO AIR RH 1",25.681
"9/24/2012","2:44:21 PM","ISO AIR RH 2",22.981
"9/24/2012","2:44:21 PM","ISO AIR Temp 2",24.239
"9/24/2012","2:44:21 PM","ISOAIR + 2",5.000
"9/24/2012","2:44:59 PM","ISO AIR Temp 1",22.540
"9/24/2012","2:44:59 PM","ISO AIR RH 1",25.750
"9/24/2012","2:45:21 PM","ISO AIR RH 2",23.031
"9/24/2012","2:45:21 PM","ISO AIR Temp 2",24.253
"9/24/2012","2:45:21 PM","ISOAIR + 2",7.000
"9/24/2012","2:45:59 PM","ISO AIR Temp 1",22.622
"9/24/2012","2:45:59 PM","ISO AIR RH 1",25.675
"9/24/2012","2:46:21 PM","ISO AIR RH 2",22.969
"9/24/2012","2:46:21 PM","ISO AIR Temp 2",24.270
"9/24/2012","2:46:21 PM","ISOAIR + 2",2.000
"9/24/2012","2:46:59 PM","ISO AIR Temp 1",22.686
"9/24/2012","2:46:59 PM","ISO AIR RH 1",25.669
"9/24/2012","2:47:21 PM","ISO AIR RH 2",23.006
"9/24/2012","2:47:21 PM","ISO AIR Temp 2",24.263
"9/24/2012","2:47:21 PM","ISOAIR + 2",5.000
"9/24/2012","2:47:59 PM","ISO AIR Temp 1",22.698
"9/24/2012","2:47:59 PM","ISO AIR RH 1",25.669
"9/24/2012","2:48:21 PM","ISO AIR RH 2",22.938
"9/24/2012","2:48:21 PM","ISO AIR Temp 2",24.329
"9/24/2012","2:48:21 PM","ISOAIR + 2",3.000
"9/24/2012","2:48:59 PM","ISO AIR Temp 1",22.698
"9/24/2012","2:48:59 PM","ISO AIR RH 1",25.506
"9/24/2012","2:49:21 PM","ISO AIR RH 2",22.925
"9/24/2012","2:49:21 PM","ISO AIR Temp 2",24.235
"9/24/2012","2:49:21 PM","ISOAIR + 2",3.000
"9/24/2012","2:49:59 PM","ISO AIR Temp 1",22.638
"9/24/2012","2:49:59 PM","ISO AIR RH 1",25.644
"9/24/2012","2:50:21 PM","ISO AIR RH 2",22.950
"9/24/2012","2:50:21 PM","ISO AIR Temp 2",24.107
"9/24/2012","2:50:21 PM","ISOAIR + 2",7.000
"9/24/2012","2:50:59 PM","ISO AIR Temp 1",22.667
"9/24/2012","2:50:59 PM","ISO AIR RH 1",25.519
"9/24/2012","2:51:21 PM","ISO AIR RH 2",22.888
"9/24/2012","2:51:21 PM","ISO AIR Temp 2",24.280
"9/24/2012","2:51:21 PM","ISOAIR + 2",5.000
"9/24/2012","2:51:59 PM","ISO AIR Temp 1",22.641
"9/24/2012","2:51:59 PM","ISO AIR RH 1",25.469
"9/24/2012","2:52:21 PM","ISO AIR RH 2",22.987
"9/24/2012","2:52:21 PM","ISO AIR Temp 2",24.183
"9/24/2012","2:52:21 PM","ISOAIR + 2",5.000
"9/24/2012","2:52:59 PM","ISO AIR Temp 1",22.746
"9/24/2012","2:52:59 PM","ISO AIR RH 1",25.587
"9/24/2012","2:53:21 PM","ISO AIR RH 2",23.119
